dissimilarity_1_0deg,dissimilarity_1_ 45deg,dissimilarity_1_ 90deg,dissimilarity_1_ 135deg,dissimilarity_2_0deg,dissimilarity_2_ 45deg,dissimilarity_2_ 90deg,dissimilarity_2_ 135deg,dissimilarity_5_0deg,dissimilarity_5_ 45deg,dissimilarity_5_ 90deg,dissimilarity_5_ 135deg,contrast_1_0deg,contrast_1_ 45deg,contrast_1_ 90deg,contrast_1_ 135deg,contrast_2_0deg,contrast_2_ 45deg,contrast_2_ 90deg,contrast_2_ 135deg,contrast_5_0deg,contrast_5_ 45deg,contrast_5_ 90deg,contrast_5_ 135deg,correlation_1_0deg,correlation_1_ 45deg,correlation_1_ 90deg,correlation_1_ 135deg,correlation_2_0deg,correlation_2_ 45deg,correlation_2_ 90deg,correlation_2_ 135deg,correlation_5_0deg,correlation_5_ 45deg,correlation_5_ 90deg,correlation_5_ 135deg,energy_1_0deg,energy_1_ 45deg,energy_1_ 90deg,energy_1_ 135deg,energy_2_0deg,energy_2_ 45deg,energy_2_ 90deg,energy_2_ 135deg,energy_5_0deg,energy_5_ 45deg,energy_5_ 90deg,energy_5_ 135deg,homogeneity_1_0deg,homogeneity_1_ 45deg,homogeneity_1_ 90deg,homogeneity_1_ 135deg,homogeneity_2_0deg,homogeneity_2_ 45deg,homogeneity_2_ 90deg,homogeneity_2_ 135deg,homogeneity_5_0deg,homogeneity_5_ 45deg,homogeneity_5_ 90deg,homogeneity_5_ 135deg,ASM_1_0deg,ASM_1_ 45deg,ASM_1_ 90deg,ASM_1_ 135deg,ASM_2_0deg,ASM_2_ 45deg,ASM_2_ 90deg,ASM_2_ 135deg,ASM_5_0deg,ASM_5_ 45deg,ASM_5_ 90deg,ASM_5_ 135deg,Category
1.2503639010189223,1.5054356763077599,1.2142259414225938,1.516343571285012,2.4757892804698978,2.1152329352793755,2.472867363786461,2.139337313872918,3.195981481481482,2.914316784160793,3.2040888066605,2.929241037948103,3.2311499272197963,4.665363322431529,3.0401309805348373,4.8552191628144925,11.261325256975038,8.923061329795079,11.198569069895429,9.337922010909626,17.71683333333333,16.178003599820013,17.765457909343194,16.132930853457328,0.9130678839987824,0.8746171605382451,0.9183006714800888,0.8695156818915951,0.6969356916379534,0.7603916351974283,0.699560605066338,0.7492595463757686,0.5233371224225978,0.5661023407157855,0.5239505431091006,0.5672918937961893,0.11692120483953244,0.10792091254745156,0.11797234532269392,0.10858983512901312,0.08489367384995429,0.09266687794468702,0.08503539906837365,0.0928922729565889,0.07593956742854524,0.08062974783112668,0.07594445856216514,0.08029061383104882,0.5404929456822619,0.49492939136142705,0.5463911775081517,0.4941359057888928,0.3468798997237626,0.40724248442149136,0.34715465637167764,0.4022546321113483,0.27788864707437944,0.3238260430122111,0.27680238030188015,0.3158735188347394,0.013670568141127905,0.011646923365074687,0.013917474260936943,0.011791752293346251,0.007206935859742412,0.008587150268015521,0.007231019094717562,0.008628974375041419,0.005766817901234569,0.006501156235311078,0.005767560786300418,0.006446582669366609,drewno
1.2503639010189223,1.5054356763077599,1.2142259414225938,1.516343571285012,2.4757892804698978,2.1152329352793755,2.472867363786461,2.139337313872918,3.195981481481482,2.914316784160793,3.2040888066605,2.929241037948103,3.2311499272197963,4.665363322431529,3.0401309805348373,4.8552191628144925,11.261325256975038,8.923061329795079,11.198569069895429,9.337922010909626,17.71683333333333,16.178003599820013,17.765457909343194,16.132930853457328,0.9130678839987824,0.8746171605382451,0.9183006714800888,0.8695156818915951,0.6969356916379534,0.7603916351974283,0.699560605066338,0.7492595463757686,0.5233371224225978,0.5661023407157855,0.5239505431091006,0.5672918937961893,0.11692120483953244,0.10792091254745156,0.11797234532269392,0.10858983512901312,0.08489367384995429,0.09266687794468702,0.08503539906837365,0.0928922729565889,0.07593956742854524,0.08062974783112668,0.07594445856216514,0.08029061383104882,0.5404929456822619,0.49492939136142705,0.5463911775081517,0.4941359057888928,0.3468798997237626,0.40724248442149136,0.34715465637167764,0.4022546321113483,0.27788864707437944,0.3238260430122111,0.27680238030188015,0.3158735188347394,0.013670568141127905,0.011646923365074687,0.013917474260936943,0.011791752293346251,0.007206935859742412,0.008587150268015521,0.007231019094717562,0.008628974375041419,0.005766817901234569,0.006501156235311078,0.005767560786300418,0.006446582669366609,drewno
1.2503639010189223,1.5054356763077599,1.2142259414225938,1.516343571285012,2.4757892804698978,2.1152329352793755,2.472867363786461,2.139337313872918,3.195981481481482,2.914316784160793,3.2040888066605,2.929241037948103,3.2311499272197963,4.665363322431529,3.0401309805348373,4.8552191628144925,11.261325256975038,8.923061329795079,11.198569069895429,9.337922010909626,17.71683333333333,16.178003599820013,17.765457909343194,16.132930853457328,0.9130678839987824,0.8746171605382451,0.9183006714800888,0.8695156818915951,0.6969356916379534,0.7603916351974283,0.699560605066338,0.7492595463757686,0.5233371224225978,0.5661023407157855,0.5239505431091006,0.5672918937961893,0.11692120483953244,0.10792091254745156,0.11797234532269392,0.10858983512901312,0.08489367384995429,0.09266687794468702,0.08503539906837365,0.0928922729565889,0.07593956742854524,0.08062974783112668,0.07594445856216514,0.08029061383104882,0.5404929456822619,0.49492939136142705,0.5463911775081517,0.4941359057888928,0.3468798997237626,0.40724248442149136,0.34715465637167764,0.4022546321113483,0.27788864707437944,0.3238260430122111,0.27680238030188015,0.3158735188347394,0.013670568141127905,0.011646923365074687,0.013917474260936943,0.011791752293346251,0.007206935859742412,0.008587150268015521,0.007231019094717562,0.008628974375041419,0.005766817901234569,0.006501156235311078,0.005767560786300418,0.006446582669366609,drewno
1.2503639010189223,1.5054356763077599,1.2142259414225938,1.516343571285012,2.4757892804698978,2.1152329352793755,2.472867363786461,2.139337313872918,3.195981481481482,2.914316784160793,3.2040888066605,2.929241037948103,3.2311499272197963,4.665363322431529,3.0401309805348373,4.8552191628144925,11.261325256975038,8.923061329795079,11.198569069895429,9.337922010909626,17.71683333333333,16.178003599820013,17.765457909343194,16.132930853457328,0.9130678839987824,0.8746171605382451,0.9183006714800888,0.8695156818915951,0.6969356916379534,0.7603916351974283,0.699560605066338,0.7492595463757686,0.5233371224225978,0.5661023407157855,0.5239505431091006,0.5672918937961893,0.11692120483953244,0.10792091254745156,0.11797234532269392,0.10858983512901312,0.08489367384995429,0.09266687794468702,0.08503539906837365,0.0928922729565889,0.07593956742854524,0.08062974783112668,0.07594445856216514,0.08029061383104882,0.5404929456822619,0.49492939136142705,0.5463911775081517,0.4941359057888928,0.3468798997237626,0.40724248442149136,0.34715465637167764,0.4022546321113483,0.27788864707437944,0.3238260430122111,0.27680238030188015,0.3158735188347394,0.013670568141127905,0.011646923365074687,0.013917474260936943,0.011791752293346251,0.007206935859742412,0.008587150268015521,0.007231019094717562,0.008628974375041419,0.005766817901234569,0.006501156235311078,0.005767560786300418,0.006446582669366609,drewno
1.2503639010189223,1.5054356763077599,1.2142259414225938,1.516343571285012,2.4757892804698978,2.1152329352793755,2.472867363786461,2.139337313872918,3.195981481481482,2.914316784160793,3.2040888066605,2.929241037948103,3.2311499272197963,4.665363322431529,3.0401309805348373,4.8552191628144925,11.261325256975038,8.923061329795079,11.198569069895429,9.337922010909626,17.71683333333333,16.178003599820013,17.765457909343194,16.132930853457328,0.9130678839987824,0.8746171605382451,0.9183006714800888,0.8695156818915951,0.6969356916379534,0.7603916351974283,0.699560605066338,0.7492595463757686,0.5233371224225978,0.5661023407157855,0.5239505431091006,0.5672918937961893,0.11692120483953244,0.10792091254745156,0.11797234532269392,0.10858983512901312,0.08489367384995429,0.09266687794468702,0.08503539906837365,0.0928922729565889,0.07593956742854524,0.08062974783112668,0.07594445856216514,0.08029061383104882,0.5404929456822619,0.49492939136142705,0.5463911775081517,0.4941359057888928,0.3468798997237626,0.40724248442149136,0.34715465637167764,0.4022546321113483,0.27788864707437944,0.3238260430122111,0.27680238030188015,0.3158735188347394,0.013670568141127905,0.011646923365074687,0.013917474260936943,0.011791752293346251,0.007206935859742412,0.008587150268015521,0.007231019094717562,0.008628974375041419,0.005766817901234569,0.006501156235311078,0.005767560786300418,0.006446582669366609,drewno
1.2503639010189223,1.5054356763077599,1.2142259414225938,1.516343571285012,2.4757892804698978,2.1152329352793755,2.472867363786461,2.139337313872918,3.195981481481482,2.914316784160793,3.2040888066605,2.929241037948103,3.2311499272197963,4.665363322431529,3.0401309805348373,4.8552191628144925,11.261325256975038,8.923061329795079,11.198569069895429,9.337922010909626,17.71683333333333,16.178003599820013,17.765457909343194,16.132930853457328,0.9130678839987824,0.8746171605382451,0.9183006714800888,0.8695156818915951,0.6969356916379534,0.7603916351974283,0.699560605066338,0.7492595463757686,0.5233371224225978,0.5661023407157855,0.5239505431091006,0.5672918937961893,0.11692120483953244,0.10792091254745156,0.11797234532269392,0.10858983512901312,0.08489367384995429,0.09266687794468702,0.08503539906837365,0.0928922729565889,0.07593956742854524,0.08062974783112668,0.07594445856216514,0.08029061383104882,0.5404929456822619,0.49492939136142705,0.5463911775081517,0.4941359057888928,0.3468798997237626,0.40724248442149136,0.34715465637167764,0.4022546321113483,0.27788864707437944,0.3238260430122111,0.27680238030188015,0.3158735188347394,0.013670568141127905,0.011646923365074687,0.013917474260936943,0.011791752293346251,0.007206935859742412,0.008587150268015521,0.007231019094717562,0.008628974375041419,0.005766817901234569,0.006501156235311078,0.005767560786300418,0.006446582669366609,drewno
1.2503639010189223,1.5054356763077599,1.2142259414225938,1.516343571285012,2.4757892804698978,2.1152329352793755,2.472867363786461,2.139337313872918,3.195981481481482,2.914316784160793,3.2040888066605,2.929241037948103,3.2311499272197963,4.665363322431529,3.0401309805348373,4.8552191628144925,11.261325256975038,8.923061329795079,11.198569069895429,9.337922010909626,17.71683333333333,16.178003599820013,17.765457909343194,16.132930853457328,0.9130678839987824,0.8746171605382451,0.9183006714800888,0.8695156818915951,0.6969356916379534,0.7603916351974283,0.699560605066338,0.7492595463757686,0.5233371224225978,0.5661023407157855,0.5239505431091006,0.5672918937961893,0.11692120483953244,0.10792091254745156,0.11797234532269392,0.10858983512901312,0.08489367384995429,0.09266687794468702,0.08503539906837365,0.0928922729565889,0.07593956742854524,0.08062974783112668,0.07594445856216514,0.08029061383104882,0.5404929456822619,0.49492939136142705,0.5463911775081517,0.4941359057888928,0.3468798997237626,0.40724248442149136,0.34715465637167764,0.4022546321113483,0.27788864707437944,0.3238260430122111,0.27680238030188015,0.3158735188347394,0.013670568141127905,0.011646923365074687,0.013917474260936943,0.011791752293346251,0.007206935859742412,0.008587150268015521,0.007231019094717562,0.008628974375041419,0.005766817901234569,0.006501156235311078,0.005767560786300418,0.006446582669366609,drewno
1.2503639010189223,1.5054356763077599,1.2142259414225938,1.516343571285012,2.4757892804698978,2.1152329352793755,2.472867363786461,2.139337313872918,3.195981481481482,2.914316784160793,3.2040888066605,2.929241037948103,3.2311499272197963,4.665363322431529,3.0401309805348373,4.8552191628144925,11.261325256975038,8.923061329795079,11.198569069895429,9.337922010909626,17.71683333333333,16.178003599820013,17.765457909343194,16.132930853457328,0.9130678839987824,0.8746171605382451,0.9183006714800888,0.8695156818915951,0.6969356916379534,0.7603916351974283,0.699560605066338,0.7492595463757686,0.5233371224225978,0.5661023407157855,0.5239505431091006,0.5672918937961893,0.11692120483953244,0.10792091254745156,0.11797234532269392,0.10858983512901312,0.08489367384995429,0.09266687794468702,0.08503539906837365,0.0928922729565889,0.07593956742854524,0.08062974783112668,0.07594445856216514,0.08029061383104882,0.5404929456822619,0.49492939136142705,0.5463911775081517,0.4941359057888928,0.3468798997237626,0.40724248442149136,0.34715465637167764,0.4022546321113483,0.27788864707437944,0.3238260430122111,0.27680238030188015,0.3158735188347394,0.013670568141127905,0.011646923365074687,0.013917474260936943,0.011791752293346251,0.007206935859742412,0.008587150268015521,0.007231019094717562,0.008628974375041419,0.005766817901234569,0.006501156235311078,0.005767560786300418,0.006446582669366609,drewno
1.2503639010189223,1.5054356763077599,1.2142259414225938,1.516343571285012,2.4757892804698978,2.1152329352793755,2.472867363786461,2.139337313872918,3.195981481481482,2.914316784160793,3.2040888066605,2.929241037948103,3.2311499272197963,4.665363322431529,3.0401309805348373,4.8552191628144925,11.261325256975038,8.923061329795079,11.198569069895429,9.337922010909626,17.71683333333333,16.178003599820013,17.765457909343194,16.132930853457328,0.9130678839987824,0.8746171605382451,0.9183006714800888,0.8695156818915951,0.6969356916379534,0.7603916351974283,0.699560605066338,0.7492595463757686,0.5233371224225978,0.5661023407157855,0.5239505431091006,0.5672918937961893,0.11692120483953244,0.10792091254745156,0.11797234532269392,0.10858983512901312,0.08489367384995429,0.09266687794468702,0.08503539906837365,0.0928922729565889,0.07593956742854524,0.08062974783112668,0.07594445856216514,0.08029061383104882,0.5404929456822619,0.49492939136142705,0.5463911775081517,0.4941359057888928,0.3468798997237626,0.40724248442149136,0.34715465637167764,0.4022546321113483,0.27788864707437944,0.3238260430122111,0.27680238030188015,0.3158735188347394,0.013670568141127905,0.011646923365074687,0.013917474260936943,0.011791752293346251,0.007206935859742412,0.008587150268015521,0.007231019094717562,0.008628974375041419,0.005766817901234569,0.006501156235311078,0.005767560786300418,0.006446582669366609,drewno
1.2503639010189223,1.5054356763077599,1.2142259414225938,1.516343571285012,2.4757892804698978,2.1152329352793755,2.472867363786461,2.139337313872918,3.195981481481482,2.914316784160793,3.2040888066605,2.929241037948103,3.2311499272197963,4.665363322431529,3.0401309805348373,4.8552191628144925,11.261325256975038,8.923061329795079,11.198569069895429,9.337922010909626,17.71683333333333,16.178003599820013,17.765457909343194,16.132930853457328,0.9130678839987824,0.8746171605382451,0.9183006714800888,0.8695156818915951,0.6969356916379534,0.7603916351974283,0.699560605066338,0.7492595463757686,0.5233371224225978,0.5661023407157855,0.5239505431091006,0.5672918937961893,0.11692120483953244,0.10792091254745156,0.11797234532269392,0.10858983512901312,0.08489367384995429,0.09266687794468702,0.08503539906837365,0.0928922729565889,0.07593956742854524,0.08062974783112668,0.07594445856216514,0.08029061383104882,0.5404929456822619,0.49492939136142705,0.5463911775081517,0.4941359057888928,0.3468798997237626,0.40724248442149136,0.34715465637167764,0.4022546321113483,0.27788864707437944,0.3238260430122111,0.27680238030188015,0.3158735188347394,0.013670568141127905,0.011646923365074687,0.013917474260936943,0.011791752293346251,0.007206935859742412,0.008587150268015521,0.007231019094717562,0.008628974375041419,0.005766817901234569,0.006501156235311078,0.005767560786300418,0.006446582669366609,drewno
